# Flame-test spectral data used by the viewer
# element: Ferro (Fe)
# reagent: Cloruro di ferro(III) (FeCl3)
# range_nm: 380-770 air wavelengths
# NIST criterion: line_out=3, Only with observed wavelengths or intensities
# Atomic intensity: numeric part of NIST Rel. int.; source-dependent and qualitative.
# Molecular intensity: within-species source ratio; cross-species scale is an explicit estimate.
# Emissions without a positive numeric relative intensity are excluded.
# fields: species|wavelength_nm|wavelength_kind|rel_intensity_raw|rel_intensity_numeric|normalized_within_species|component_scale|plotted_relative|transition_type|source_ref|notes
Fe I|406.32754|observed|4070|4070|0.00056137931|0.45|0.00025262069|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.34166|observed|200|200|2.75862069e-05|0.45|1.24137931e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.35939|observed|830000|830000|0.114482759|0.45|0.0515172414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.4449|observed|550|550|7.5862069e-05|0.45|3.4137931e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.53809|observed|930|930|0.000128275862|0.45|5.77241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.6585|observed|2450|2450|0.000337931034|0.45|0.000152068966|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.69739|observed|13800|13800|0.00190344828|0.45|0.000856551724|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.72709|observed|8300|8300|0.00114482759|0.45|0.000515172414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.74869|observed|145|145|2e-05|0.45|9e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.79775|observed|10500|10500|0.00144827586|0.45|0.000651724138|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|406.9067|observed|195|195|2.68965517e-05|0.45|1.21034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.07705|observed|5000|5000|0.000689655172|0.45|0.000310344828|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.15198|observed|3470|3470|0.00047862069|0.45|0.00021537931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.17377|observed|710000|710000|0.0979310345|0.45|0.0440689655|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.25021|observed|780|780|0.000107586207|0.45|4.84137931e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.3762|observed|3550|3550|0.000489655172|0.45|0.000220344828|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.4786|observed|7200bl|7200|0.000993103448|0.45|0.000446896552|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.62177|observed|890|890|0.000122758621|0.45|5.52413793e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.64895|observed|2950|2950|0.000406896552|0.45|0.000183103448|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.66288|observed|11200|11200|0.00154482759|0.45|0.000695172414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.67997|observed|1260|1260|0.000173793103|0.45|7.82068966e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.68808|observed|195|195|2.68965517e-05|0.45|1.21034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.83536|observed|5400|5400|0.000744827586|0.45|0.000335172414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.91678|observed|540|540|7.44827586e-05|0.45|3.35172414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|407.98377|observed|4570|4570|0.000630344828|0.45|0.000283655172|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.02089|observed|1820|1820|0.000251034483|0.45|0.000112965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.08766|observed|398|398|5.48965517e-05|0.45|2.47034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.12673|observed|151|151|2.08275862e-05|0.45|9.37241379e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.21076|observed|720|720|9.93103448e-05|0.45|4.46896552e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.24243|observed|347|347|4.7862069e-05|0.45|2.1537931e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.35489|observed|1020|1020|0.000140689655|0.45|6.33103448e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.37629|observed|810|810|0.000111724138|0.45|5.02758621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.44913|observed|7100|7100|0.000979310345|0.45|0.000440689655|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.50038|observed|7800|7800|0.00107586207|0.45|0.000484137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.5248|observed|363|363|5.00689655e-05|0.45|2.25310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.53028|observed|5000|5000|0.000689655172|0.45|0.000310344828|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.5984|observed|331|331|4.56551724e-05|0.45|2.05448276e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.70936|observed|1050|1050|0.000144827586|0.45|6.51724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.8204|observed|30|30|4.13793103e-06|0.45|1.86206897e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.85565|observed|560|560|7.72413793e-05|0.45|3.47586207e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|408.92166|observed|2290|2290|0.000315862069|0.45|0.000142137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.00724|observed|398|398|5.48965517e-05|0.45|2.47034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.09533|observed|468|468|6.45517241e-05|0.45|2.90482759e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.15528|observed|690|690|9.51724138e-05|0.45|4.28275862e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.22767|observed|540|540|7.44827586e-05|0.45|3.35172414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.25057|observed|309|309|4.26206897e-05|0.45|1.91793103e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.59705|observed|5600|5600|0.000772413793|0.45|0.000347586207|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.61069|observed|760|760|0.000104827586|0.45|4.71724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.621|observed|468|468|6.45517241e-05|0.45|2.90482759e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.669|observed|100|100|1.37931034e-05|0.45|6.20689655e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.695|observed|209|209|2.88275862e-05|0.45|1.29724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.7017|observed|141|141|1.94482759e-05|0.45|8.75172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.70831|observed|500|500|6.89655172e-05|0.45|3.10344828e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|409.81755|observed|3800|3800|0.000524137931|0.45|0.000235862069|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.0347|observed|240|240|3.31034483e-05|0.45|1.48965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.07376|observed|10000|10000|0.00137931034|0.45|0.000620689655|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.12608|observed|1150|1150|0.00015862069|0.45|7.13793103e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.1652|observed|234|234|3.22758621e-05|0.45|1.45241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.1685|observed|214|214|2.95172414e-05|0.45|1.32827586e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.3613|observed|89|89|1.22758621e-05|0.45|5.52413793e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.41133|observed|1700|1700|0.000234482759|0.45|0.000105517241|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.41536|observed|580|580|8e-05|0.45|3.6e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.446|observed|204|204|2.8137931e-05|0.45|1.2662069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.494|observed|158|158|2.17931034e-05|0.45|9.80689655e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.62585|observed|930|930|0.000128275862|0.45|5.77241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.64226|observed|930|930|0.000128275862|0.45|5.77241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.74881|observed|14500|14500|0.002|0.45|0.0009|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.8133|observed|158|158|2.17931034e-05|0.45|9.80689655e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.90558|observed|950|950|0.000131034483|0.45|5.89655172e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|410.98015|observed|11500|11500|0.0015862069|0.45|0.000713793103|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|411.23182|observed|580|580|8e-05|0.45|3.6e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|411.2912|observed|120|120|1.65517241e-05|0.45|7.44827586e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|411.29586|observed|1120|1120|0.000154482759|0.45|6.95172414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|411.44447|observed|5200|5200|0.000717241379|0.45|0.000322758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|411.49374|observed|740|740|0.000102068966|0.45|4.59310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|411.5136|observed|110|110|1.51724138e-05|0.45|6.82758621e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|411.78526|observed|389|389|5.36551724e-05|0.45|2.41448276e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|411.85447|observed|47900|47900|0.00660689655|0.45|0.00297310345|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|411.88865|observed|282|282|3.88965517e-05|0.45|1.75034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.02062|observed|6500|6500|0.000896551724|0.45|0.000403448276|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.18024|observed|5900|5900|0.000813793103|0.45|0.000366206897|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.25152|observed|4790|4790|0.000660689655|0.45|0.000297310345|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.3728|observed|3390|3390|0.000467586207|0.45|0.000210413793|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.37658|observed|950|950|0.000131034483|0.45|5.89655172e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.4487|observed|100|100|1.37931034e-05|0.45|6.20689655e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.5617|observed|363bl|363|5.00689655e-05|0.45|2.25310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.58801|observed|910|910|0.000125517241|0.45|5.64827586e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.61824|observed|2880|2880|0.000397241379|0.45|0.000178758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.6854|observed|240|240|3.31034483e-05|0.45|1.48965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.76075|observed|11000|11000|0.00151724138|0.45|0.000682758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.7784|observed|690|690|9.51724138e-05|0.45|4.28275862e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.78125|observed|2290|2290|0.000315862069|0.45|0.000142137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|412.9461|observed|234|234|3.22758621e-05|0.45|1.45241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.0036|observed|295bl*|295|4.06896552e-05|0.45|1.83103448e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.0036|observed|295bl*|295|4.06896552e-05|0.45|1.83103448e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.19351|observed|380|380|5.24137931e-05|0.45|2.35862069e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.1972|observed|324|324|4.46896552e-05|0.45|2.01103448e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.20579|observed|224000|224000|0.0308965517|0.45|0.0139034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.25326|observed|427|427|5.88965517e-05|0.45|2.65034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.28989|observed|11700|11700|0.0016137931|0.45|0.000726206897|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.38554|observed|1620|1620|0.000223448276|0.45|0.000100551724|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.4336|observed|1170|1170|0.00016137931|0.45|7.26206897e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.442|observed|1410bl*|1410|0.000194482759|0.45|8.75172414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.442|observed|1410bl*|1410|0.000194482759|0.45|8.75172414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.46773|observed|26900|26900|0.00371034483|0.45|0.00166965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.65211|observed|620|620|8.55172414e-05|0.45|3.84827586e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.69974|observed|9300|9300|0.00128275862|0.45|0.000577241379|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|413.9927|observed|2950|2950|0.000406896552|0.45|0.000183103448|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.0402|observed|560bl|560|7.72413793e-05|0.45|3.47586207e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.1863|observed|2400|2400|0.000331034483|0.45|0.000148965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.2589|observed|282|282|3.88965517e-05|0.45|1.75034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.34143|observed|63000|63000|0.00868965517|0.45|0.00391034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.34969|observed|930|930|0.000128275862|0.45|5.77241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.38678|observed|363000|363000|0.0500689655|0.45|0.0225310345|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.5199|observed|240|240|3.31034483e-05|0.45|1.48965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.60639|observed|3240|3240|0.000446896552|0.45|0.000201103448|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.73418|observed|229|229|3.15862069e-05|0.45|1.42137931e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.76687|observed|6900|6900|0.000951724138|0.45|0.000428275862|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.93648|observed|3720|3720|0.000513103448|0.45|0.000230896552|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|414.97607|observed|263|263|3.62758621e-05|0.45|1.63241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.02488|observed|1410|1410|0.000194482759|0.45|8.75172414e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.0447|observed|95|95|1.31034483e-05|0.45|5.89655172e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.176|observed|79|79|1.08965517e-05|0.45|4.90344828e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.19446|observed|790|790|0.000108965517|0.45|4.90344828e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.21689|observed|7800|7800|0.00107586207|0.45|0.000484137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.33868|observed|680|680|9.37931034e-05|0.45|4.22068966e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.38994|observed|12300|12300|0.00169655172|0.45|0.000763448276|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.40982|observed|760|760|0.000104827586|0.45|4.71724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.44984|observed|18600|18600|0.00256551724|0.45|0.00115448276|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.48052|observed|10500|10500|0.00144827586|0.45|0.000651724138|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.6454|observed|219|219|3.02068966e-05|0.45|1.35931034e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.66711|observed|2450|2450|0.000337931034|0.45|0.000152068966|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.67985|observed|19100|19100|0.00263448276|0.45|0.00118551724|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.77798|observed|8300|8300|0.00114482759|0.45|0.000515172414|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|415.87922|observed|4170|4170|0.000575172414|0.45|0.000258827586|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.05519|observed|288|288|3.97241379e-05|0.45|1.78758621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.10766|observed|123|123|1.69655172e-05|0.45|7.63448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.14842|observed|1100|1100|0.000151724138|0.45|6.82758621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.3676|observed|363|363|5.00689655e-05|0.45|2.25310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.4781|observed|930|930|0.000128275862|0.45|5.77241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.5358|observed|200|200|2.75862069e-05|0.45|1.24137931e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.54175|observed|447|447|6.16551724e-05|0.45|2.77448276e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.78584|observed|1050|1050|0.000144827586|0.45|6.51724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.79549|observed|650|650|8.96551724e-05|0.45|4.03448276e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.86145|observed|282|282|3.88965517e-05|0.45|1.75034483e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.89413|observed|417|417|5.75172414e-05|0.45|2.58827586e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|416.9756|observed|263|263|3.62758621e-05|0.45|1.63241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.09015|observed|5100|5100|0.000703448276|0.45|0.000316551724|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.10404|observed|1550|1550|0.000213793103|0.45|9.62068966e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.16905|observed|930|930|0.000128275862|0.45|5.77241379e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.1899|observed|1350|1350|0.000186206897|0.45|8.37931034e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.20391|observed|2950|2950|0.000406896552|0.45|0.000183103448|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.21219|observed|6600|6600|0.000910344828|0.45|0.000409655172|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.2573|observed|158|158|2.17931034e-05|0.45|9.80689655e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.26405|observed|1290|1290|0.000177931034|0.45|8.00689655e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.27445|observed|11500|11500|0.0015862069|0.45|0.000713793103|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.2962|observed|209|209|2.88275862e-05|0.45|1.29724138e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.3181|observed|158|158|2.17931034e-05|0.45|9.80689655e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.33148|observed|1580|1580|0.000217931034|0.45|9.80689655e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.3472|observed|520|520|7.17241379e-05|0.45|3.22758621e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.39205|observed|4470|4470|0.000616551724|0.45|0.000277448276|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.4402|observed|240|240|3.31034483e-05|0.45|1.48965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.49128|observed|13500|13500|0.00186206897|0.45|0.000837931034|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.56358|observed|15800|15800|0.00217931034|0.45|0.000980689655|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.5898|observed|240|240|3.31034483e-05|0.45|1.48965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.65656|observed|6600|6600|0.000910344828|0.45|0.000409655172|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.6864|observed|240|240|3.31034483e-05|0.45|1.48965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.7085|observed|141|141|1.94482759e-05|0.45|8.75172414e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|417.75936|observed|12900|12900|0.00177931034|0.45|0.000800689655|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.041|observed|186|186|2.56551724e-05|0.45|1.15448276e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.1186|observed|71|71|9.79310345e-06|0.45|4.40689655e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.15497|observed|417|417|5.75172414e-05|0.45|2.58827586e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.17544|observed|49000|49000|0.00675862069|0.45|0.00304137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.23823|observed|3980|3980|0.000548965517|0.45|0.000247034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.27575|observed|417|417|5.75172414e-05|0.45|2.58827586e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.3006|observed|129|129|1.77931034e-05|0.45|8.00689655e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.48915|observed|16600|16600|0.00228965517|0.45|0.00103034483|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.70387|observed|49000|49000|0.00675862069|0.45|0.00304137931|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.75868|observed|1000|1000|0.000137931034|0.45|6.20689655e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.77952|observed|52000|52000|0.00717241379|0.45|0.00322758621|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.8327|observed|182|182|2.51034483e-05|0.45|1.12965517e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.87313|observed|1580|1580|0.000217931034|0.45|9.80689655e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|418.95563|observed|479|479|6.60689655e-05|0.45|2.97310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.14304|observed|33900|33900|0.00467586207|0.45|0.00210413793|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.16763|observed|2690|2690|0.000371034483|0.45|0.000166965517|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.36039|observed|65|65|8.96551724e-06|0.45|4.03448276e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.4493|observed|89|89|1.22758621e-05|0.45|5.52413793e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.53288|observed|9100|9100|0.00125517241|0.45|0.000564827586|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.56176|observed|1150|1150|0.00015862069|0.45|7.13793103e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.62081|observed|4790|4790|0.000660689655|0.45|0.000297310345|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.65308|observed|1020|1020|0.000140689655|0.45|6.33103448e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.66712|observed|890|890|0.000122758621|0.45|5.52413793e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.7097|observed|479bl|479|6.60689655e-05|0.45|2.97310345e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.82466|observed|9100|9100|0.00125517241|0.45|0.000564827586|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.83041|observed|29500|29500|0.00406896552|0.45|0.00183103448|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.8528|observed|219|219|3.02068966e-05|0.45|1.35931034e-05|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.86338|observed|3390|3390|0.000467586207|0.45|0.000210413793|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.9095|observed|145000bl|145000|0.02|0.45|0.009|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
Fe I|419.9361|observed|158|158|2.17931034e-05|0.45|9.80689655e-06|E1|L11631|NIST ASD Rel. int. descriptor preserved in raw field
